########################################################
x         M
5.858286095365112 0.004847441105809721
5.86325441813937 0.004829856740105785
5.868222740913628 0.004812327917027346
5.8731910636878855 0.0047948545157559435
5.878159386462143 0.004777436415319248
5.883127709236401 0.004760073494595942
5.888096032010659 0.004742765632319841
5.893064354784917 0.00472551270708397
5.898032677559176 0.004708314597346279
5.903001000333433 0.004691171181431765
5.9079693231076895 0.004674082337538457
5.912937645881948 0.0046570479437410455
5.917905968656206 0.004640067877994683
5.922874291430464 0.004623142018140005
5.927842614204722 0.004606270241906199
5.93281093697898 0.004589452426915594
5.9377792597532375 0.004572688450687848
5.942747582527496 0.004555978190643561
5.947715905301753 0.00453932152410838
5.952684228076011 0.004522718328316645
5.957652550850269 0.00450616848041589
5.962620873624528 0.004489671857469943
5.967589196398785 0.004473228336463083
5.9725575191730425 0.004456837794303996
5.9775258419473 0.0044405001078290105
5.982494164721558 0.004424215153806181
5.987462487495816 0.0044079828089384565
5.992430810270074 0.004391802949868161
5.997399133044332 0.004375675453179783
6.0023674558185895 0.004359600195403574
6.007335778592848 0.004343577053019657
6.012304101367104 0.0043276059024611215
6.017272424141363 0.004311686620117009
6.022240746915621 0.004295819082336693
6.027209069689879 0.004280003165432979
6.032177392464137 0.004264238745684392
6.0371457152383945 0.004248525699340109
6.042114038012652 0.004232863902622098
6.04708236078691 0.00421725323172902
6.052050683561168 0.004201693562839112
6.057019006335426 0.004186184772113104
6.061987329109684 0.004170726735698447
6.066955651883942 0.004155319329731088
6.0719239746582 0.0041399624303394625
6.076892297432456 0.004124655913647094
6.081860620206715 0.004109399655776352
6.086828942980973 0.004094193532850253
6.091797265755231 0.00407903742099665
6.096765588529489 0.0040639311963504895
6.1017339113037465 0.0040488747350568045
6.106702234078004 0.004033867913273841
6.111670556852262 0.004018910607175694
6.11663887962652 0.004004002692955324
6.121607202400778 0.003989144046827078
6.126575525175036 0.003974334545029794
6.131543847949294 0.003959574063829251
6.136512170723552 0.003944862479521298
6.1414804934978084 0.003930199668433846
6.146448816272067 0.0039155855069302565
6.151417139046325 0.0039010198714118727
6.156385461820583 0.0038865026383199334
6.161353784594841 0.0038720336841391156
6.166322107369099 0.0038576128853994177
6.171290430143356 0.003843240118678931
6.176258752917614 0.003828915260606252
6.181227075691872 0.0038146381878633104
6.18619539846613 0.0038004087771873357
6.191163721240388 0.0037862269053733663
6.196132044014646 0.0037720924492768795
6.201100366788904 0.0037580052858163992
6.206068689563161 0.003743965291975016
6.211037012337419 0.0037299723448033463
6.216005335111677 0.00371602632142187
6.220973657885935 0.0037021270990228545
6.225941980660193 0.003688274554872863
6.230910303434451 0.003674468566314942
6.2358786262087085 0.0036607090107706537
6.240846948982966 0.003646995765742575
6.245815271757224 0.0036333287088160353
6.250783594531482 0.003619707717661859
6.25575191730574 0.003606132670037659
6.260720240079998 0.00359260344379078
6.265688562854256 0.0035791199168597396
6.270656885628513 0.003565681967276539
6.275625208402771 0.0035522894731686667
6.280593531177029 0.0035389423127610755
6.285561853951287 0.0035256403643780434
6.290530176725545 0.0035123835064454377
6.295498499499803 0.0034991716174922203
6.3004668222740605 0.003486004576152821
6.305435145048318 0.003472882261168668
6.310403467822576 0.0034598045513902173
6.315371790596833 0.003446771325778648
6.320340113371092 0.003433782463408091
6.32530843614535 0.0034208378434668505
6.330276758919608 0.003407937345259612
6.3352450816938655 0.003395080848209231
6.340213404468123 0.003382268231858184
6.345181727242381 0.0033694993758705176
6.350150050016639 0.0033567741600332925
6.355118372790897 0.0033440924642588825
6.360086695565155 0.003331454168585757
6.365055018339413 0.003318859153181028
6.37002334111367 0.0033063072983411214
6.374991663887928 0.003293798484494437
6.379959986662185 0.003281332592202027
6.384928309436444 0.0032689095021599113
6.389896632210702 0.0032565290951998777
6.39486495498496 0.0032441912522916893
6.3998332777592175 0.0032318958545440586
6.404801600533475 0.0032196427832066653
6.409769923307733 0.003207431919671298
6.414738246081991 0.0031952631454732587
6.419706568856249 0.0031831363422930355
6.424674891630507 0.0031710513919575465
6.429643214404765 0.003159008176441942
6.434611537179023 0.0031470065778701245
6.43957985995328 0.0031350464785171394
6.444548182727537 0.003123127760809908
6.449516505501796 0.003111250307328765
6.454484828276054 0.0030994140008088105
6.459453151050312 0.0030876187241408045
6.4644214738245696 0.003075864360373304
6.469389796598827 0.0030641507927130765
6.474358119373084 0.003052477904526821
6.479326442147343 0.0030408455793424897
6.484294764921601 0.003029253700849942
6.489263087695859 0.003017702152902809
6.494231410470117 0.003006190819519372
6.499199733244375 0.0029947195848837277
6.504168056018632 0.0029832883333470155
6.509136378792889 0.002971896949428669
6.514104701567148 0.0029605453178170914
6.519073024341406 0.00294923332337156
6.524041347115664 0.0029379608511225733
6.529009669889922 0.002926727786273253
6.5339779926641794 0.0029155340142005283
6.538946315438436 0.0029043794204560804
6.543914638212695 0.0028932638907669685
6.548882960986953 0.0028821873110376536
6.55385128376121 0.0028711495673500753
6.558819606535469 0.0028601505459649353
6.563787929309727 0.002849190133322931
6.568756252083984 0.00283826821604547
6.573724574858241 0.002827384680935482
6.5786928976325 0.0028165394149788706
6.583661220406758 0.002805732305345073
6.588629543181016 0.002794963239387845
6.593597865955274 0.0027842321046464944
6.598566188729532 0.0027735387888466736
6.6035345115037885 0.0027628831799011546
6.608502834278047 0.0027522651659108604
6.613471157052305 0.002741684635165406
6.618439479826562 0.0027311414761444146
6.623407802600821 0.002720635577517764
6.6283761253750795 0.00271016682814695
6.633344448149336 0.002699735117085518
6.638312770923593 0.002689340333579979
6.643281093697852 0.0026789823670706693
6.64824941647211 0.0026686611071922305
6.653217739246368 0.00265837644377469
6.658186062020626 0.002648128266844161
6.663154384794884 0.0026379164666230823
6.6681227075691405 0.0026277409335317705
6.673091030343399 0.002617601558188374
6.678059353117657 0.002607498231409952
6.683027675891914 0.002597430844213048
6.687995998666173 0.002587399287814328
6.6929643214404315 0.002577403453631436
6.6979326442146885 0.002567443233283258
6.702900966988945 0.002557518518591001
6.707869289763204 0.002547629201578455
6.712837612537462 0.0025377751744726203
6.71780593531172 0.0025279563297048706
6.722774258085978 0.00251817255991064
6.727742580860236 0.0025084237579307044
6.7327109036344925 0.00249870981681144
6.737679226408751 0.002489030629805681
6.742647549183009 0.0024793860903726136
6.747615871957267 0.002469776092179144
6.752584194731525 0.002460200529099896
6.757552517505784 0.0024506592952178246
6.7625208402800405 0.0024411522848248233
6.7674891630542975 0.0024316793924221264
6.772457485828556 0.0024222405127208584
6.777425808602814 0.002412835540642326
6.782394131377072 0.0024034643713190143
6.78736245415133 0.0023941269000943817
6.792330776925588 0.0023848230225236096
6.7972990996998455 0.0023755526343741773
6.802267422474103 0.0023663156316260548
6.807235745248361 0.0023571119104722565
6.812204068022619 0.0023479413673192498
6.817172390796877 0.0023388038987873293
6.822140713571136 0.0023296994017109733
6.827109036345393 0.00232062777313915
6.8320773591196495 0.0023115889103360763
6.837045681893908 0.0023025827107811766
6.842014004668166 0.0022936090721694235
6.846982327442424 0.002284667892412213
6.851950650216682 0.0022757590696369703
6.85691897299094 0.0022668825021880143
6.8618872957651975 0.0022580380886268237
6.866855618539456 0.0022492257277320136
6.871823941313713 0.0022404453185001162
6.876792264087971 0.002231696760145447
6.881760586862229 0.0022229799521007025
6.886728909636487 0.002214294794017039
6.891697232410745 0.0022056411857646558
6.8966655551850025 0.0021970190274324427
6.90163387795926 0.0021884282193291083
6.906602200733518 0.0021798686619827
6.911570523507776 0.002171340256141033
6.916538846282034 0.0021628429027721993
6.921507169056292 0.002154376503064669
6.92647549183055 0.0021459409584271565
6.931443814604808 0.0021375361704893026
6.936412137379064 0.0021291620411017956
6.941380460153323 0.0021208184723362665
6.946348782927581 0.002112505366485831
6.951317105701839 0.002104222626065103
6.956285428476097 0.0020959701538104604
6.9612537512503545 0.002087747852679996
6.966222074024613 0.0020795556258539137
6.97119039679887 0.00207139337673493
6.976158719573128 0.0020632610089475435
6.981127042347386 0.0020551584263391177
6.986095365121644 0.002047085532979605
6.991063687895902 0.002039042233161615
6.99603201067016 0.002031028431400761
7.001000333444416 0.002023044032435549
7.005968656218675 0.002015088941227612
7.010936978992933 0.002007163062961842
7.015905301767191 0.0019992663030463163
7.020873624541449 0.0019913985671128056
7.0258419473157065 0.001983559761016183
7.030810270089964 0.0019757497908351094
7.035778592864222 0.001967968562871874
7.04074691563848 0.0019602159836524143
7.045715238412738 0.0019524919599264205
7.050683561186996 0.0019447963986674555
7.055651883961254 0.0019371292070728735
7.060620206735512 0.0019294902925639816
7.0655885295097685 0.0019218795627860732
7.070556852284027 0.0019142969256083222
7.075525175058285 0.0019067422891239998
7.080493497832543 0.0018992155616503062
7.085461820606801 0.001891716651728542
7.090430143381059 0.0018842454681240466
7.095398466155316 0.0018768019198261473
7.100366788929574 0.0018693859160483681
7.105335111703832 0.0018619973662280115
7.11030343447809 0.0018546361800267442
7.115271757252348 0.0018473022673299068
7.120240080026606 0.0018399955382471104
7.125208402800864 0.0018327159031117047
7.130176725575121 0.0018254632724810623
7.135145048349379 0.0018182375571365035
7.140113371123637 0.0018110386680830737
7.145081693897895 0.0018038665165496309
7.150050016672153 0.0017967210139888921
7.155018339446411 0.0017896020720770953
7.1599866622206685 0.0017825096027142711
7.164954984994926 0.0017754435180238094
7.169923307769184 0.001768403730352771
7.174891630543442 0.0017613901522714674
7.1798599533177 0.0017544026965736663
7.184828276091958 0.0017474412762762351
7.189796598866216 0.0017405058046193842
7.194764921640473 0.0017335961950661913
7.199733244414731 0.0017267123613027879
7.204701567188989 0.001719854217238039
7.209669889963246 0.0017130216770037438
7.214638212737504 0.0017062146549542089
7.219606535511762 0.0016994330656662792
7.22457485828602 0.0016926768239391339
7.229543181060278 0.0016859458447943487
7.234511503834536 0.0016792400434755207
7.239479826608793 0.0016725593354483563
7.244448149383053 0.0016659036364003205
7.249416472157309 0.0016592728622407027
7.254384794931567 0.0016526669291003376
7.2593531177058255 0.0016460857533314869
7.264321440480083 0.0016395292515076962
7.269289763254341 0.001632997340423681
7.274258086028598 0.0016264899370951095
7.279226408802858 0.0016200069587583876
7.284194731577114 0.0016135483228706708
7.289163054351373 0.0016071139471094758
7.29413137712563 0.001600703749372611
7.299099699899888 0.001594317647778133
7.304068022674145 0.0015879555606639034
7.309036345448403 0.001581617406587493
7.314004668222663 0.0015753031043261381
7.318972990996919 0.0015690125728764265
7.3239413137711775 0.0015627457314540054
7.328909636545435 0.001556502499493621
7.333877959319693 0.0015502827966487162
7.33884628209395 0.0015440865427913193
7.34381460486821 0.0015379136580118036
7.348782927642467 0.001531764062618695
7.353751250416723 0.0015256376771383801
7.3587195731909825 0.0015195344223150747
7.36368789596524 0.0015134542191103245
7.368656218739497 0.0015073969887031192
7.373624541513757 0.0015013626524893798
7.378592864288015 0.0014953511320817674
7.383561187062271 0.0014893623493096517
7.38852950983653 0.0014833962262186789
7.393497832610787 0.001477452685070571
7.398466155385044 0.0014715316483429064
7.403434478159302 0.0014656330387289225
7.408402800933562 0.0014597567791371094
7.413371123707818 0.0014539027926912958
7.418339446482077 0.0014480710027298537
7.4233077692563345 0.001442261332806052
7.428276092030592 0.0014364737066872636
7.433244414804849 0.0014307080483551937
7.438212737579107 0.0014249642820051468
7.443181060353367 0.0014192423320460697
7.448149383127622 0.0014135421231002226
7.453117705901882 0.0014078635800028666
7.4580860286761395 0.0014022066278020268
7.463054351450396 0.0013965711917580696
7.468022674224654 0.0013909571973437396
7.472990996998914 0.0013853645702435653
7.477959319773171 0.0013797932363537476
7.482927642547427 0.0013742431217817497
7.4878959653216866 0.0013687141528462316
7.492864288095944 0.0013632062560765127
7.497832610870201 0.0013577193582123403
7.502800933644461 0.0013522533862038299
7.507769256418719 0.0013468082672107322
7.512737579192976 0.0013413839286025768
7.517705901967234 0.0013359802979580535
7.5226742247414915 0.0013305973030648956
7.5276425475157485 0.0013252348719194553
7.532610870290006 0.0013198929327265679
7.537579193064266 0.001314571413898959
7.542547515838523 0.0013092702440572136
7.547515838612781 0.0013039893520293516
7.552484161387039 0.0012987286668504773
7.557452484161296 0.0012934881177625096
7.562420806935553 0.001288267634213848
7.567389129709811 0.0012830671458590442
7.57235745248407 0.001277886582558623
7.577325775258326 0.0012727258743783995
7.582294098032586 0.0012675849515895532
7.5872624208068435 0.0012624637446680778
7.5922307435811005 0.0012573621842945266
7.597199066355358 0.0012522802013536227
7.602167389129618 0.001247217726934033
7.607135711903875 0.0012421746923278862
7.612104034678131 0.001237151029030573
7.617072357452391 0.0012321466687402406
7.622040680226648 0.0012271615433577913
7.6270090030009055 0.001222195584986081
7.631977325775165 0.0012172487259299977
7.636945648549422 0.00121232089869583
7.64191397132368 0.001207412035991006
7.646882294097938 0.0012025220707238243
7.651850616872196 0.001197650936003095
7.6568189396464525 0.0011927985651375903
7.66178726242071 0.0011879648916360247
7.66675558519497 0.0011831498492064555
7.671723907969227 0.0011783533717558607
7.676692230743485 0.0011735753933901794
7.681660553517743 0.0011688158484135893
7.686628876292 0.0011640746713281996
7.6915971990662575 0.001159351796833767
7.696565521840515 0.001154647159827429
7.701533844614774 0.001149960695403183
7.706502167389032 0.0011452923388515271
7.71147049016329 0.0011406420256592452
7.716438812937548 0.0011360096915088058
7.721407135711805 0.0011313952722783094
7.726375458486062 0.00112679870404081
7.731343781260321 0.0011222199230641508
7.736312104034579 0.0011176588658105282
7.741280426808837 0.001113115468936146
7.746248749583095 0.001108589669290776
7.751217072357352 0.0011040814039174702
7.7561853951316095 0.001099590610052093
7.761153717905869 0.0010951172251231337
7.766122040680126 0.0010906611867510236
7.771090363454384 0.0010862224327481066
7.776058686228644 0.001081800901117992
7.781027009002899 0.0010773965300553221
7.785995331777157 0.0010730092579453896
7.7909636545514145 0.0010686390233636202
7.795931977325673 0.001064285765075393
7.800900300099931 0.0010599494220354874
7.805868622874191 0.0010556299333878095
7.810836945648448 0.0010513272384650304
7.815805268422704 0.00104704127678798
7.820773591196962 0.0010427719880656103
7.825741913971219 0.0010385193121942907
7.830710236745478 0.0010342831892577078
7.835678559519736 0.0010300635595261564
7.840646882293995 0.0010258603634564424
7.845615205068251 0.0010216735416913782
7.850583527842509 0.0010175030350593243
7.8555518506167665 0.0010133487845739042
7.860520173391025 0.0010092107314336116
7.865488496165283 0.001005088817021376
7.870456818939541 0.0010009829829041332
7.875425141713799 0.000996893170832563
7.880393464488056 0.0009928193227405938
7.885361787262314 0.000988761380744977
7.890330110036572 0.0009847192871450315
7.89529843281083 0.0009806929844220938
7.900266755585088 0.0009766824152392928
7.905235078359347 0.0009726875224409701
7.910203401133603 0.0009687082490524208
7.915171723907861 0.0009647445382794425
7.920140046682119 0.00096079633350796
7.925108369456377 0.0009568635783035976
7.930076692230635 0.0009529462164113049
7.935045015004893 0.0009490441917549588
7.940013337779152 0.0009451574484369609
7.944981660553408 0.0009412859307378769
7.949949983327666 0.0009374295831159247
7.9549183061019235 0.0009335883502066736
7.959886628876182 0.0009297621768226596
7.96485495165044 0.0009259510079529391
7.969823274424698 0.0009221547887626622
7.974791597198957 0.0009183734645927257
7.979759919973213 0.000914606980959355
7.984728242747471 0.000910855283553681
7.989696565521729 0.0009071183182414066
7.994664888295987 0.0009033960310622951
7.999633211070245 0.000899688368229867
8.004601533844502 0.0008959952761309825
8.00956985661876 0.0008923167013253173
8.014538179393021 0.0008886525905451746
8.01950650216728 0.0008850028906948993
8.024474824941537 0.0008813675488505571
8.029443147715797 0.0008777465122595298
8.034411470490056 0.0008741397283400688
8.039379793264315 0.0008705471446809718
8.044348116038572 0.000866968709041012
8.049316438812832 0.0008634043693488158
8.054284761587091 0.0008598540737021383
8.05925308436135 0.0008563177703677282
8.064221407135609 0.0008527954077807032
8.069189729909867 0.0008492869345443395
8.074158052684126 0.0008457922994295385
8.079126375458385 0.000842311451374485
8.084094698232644 0.0008388443394841533
8.089063021006902 0.0008353909130300536
8.094031343781161 0.0008319511214496788
8.098999666555422 0.0008285249143461658
8.103967989329679 0.0008251122414879567
8.108936312103937 0.0008217130528082498
8.113904634878196 0.0008183272984046639
8.118872957652455 0.0008149549285389211
8.123841280426713 0.0008115958936362543
8.128809603200972 0.0008082501442851887
8.133777925975231 0.0008049176312370112
8.13874624874949 0.000801598305405448
8.143714571523747 0.0007982921178661728
8.148682894298007 0.0007949990198564957
8.153651217072268 0.0007917189627748616
8.158619539846525 0.000788451898180579
8.163587862620782 0.0007851977777932597
8.168556185395042 0.0007819565534925374
8.1735245081693 0.0007787281773175327
8.178492830943558 0.0007755126014666835
8.183461153717818 0.0007723097782970233
8.188429476492077 0.000769119660324073
8.193397799266336 0.0007659422002212376
8.198366122040593 0.0007627773508194854
8.203334444814853 0.0007596250651069113
8.208302767589112 0.0007564852962284022
8.213271090363369 0.0007533579974851627
8.21823941313763 0.0007502431223343108
8.223207735911888 0.0007471406243885326
8.228176058686147 0.0007440504574156522
8.233144381460404 0.000740972575338165
8.238112704234664 0.0007379069322329508
8.243081027008923 0.0007348534823308341
8.248049349783182 0.0007318121800160606
8.25301767255744 0.0007287829798261148
8.2579859953317 0.000725765836451122
8.262954318105958 0.0007227607047335546
8.267922640880217 0.0007197675396678581
8.272890963654476 0.0007167862963998981
8.277859286428734 0.0007138169302267035
8.282827609202993 0.0007108593965960857
8.287795931977252 0.0007079136511060365
8.29276425475151 0.0007049796495045899
8.29773257752577 0.0007020573476892595
8.302700900300028 0.0006991467017066527
8.307669223074289 0.0006962476677521716
8.312637545848546 0.0006933602021694338
8.317605868622802 0.0006904842614501172
8.322574191397063 0.000687619802233324
8.327542514171322 0.0006847667813053066
8.33251083694558 0.0006819251555991445
8.33747915971984 0.0006790948821941178
8.342447482494098 0.0006762759183155412
8.347415805268355 0.0006734682213342745
8.352384128042614 0.0006706717487662747
8.357352450816874 0.0006678864582723255
8.362320773591135 0.0006651123076575349
8.36728909636539 0.0006623492548709812
8.37225741913965 0.0006595972580052857
8.37722574191391 0.0006568562752963595
8.382194064688168 0.0006541262651227397
8.387162387462425 0.0006514071860055237
8.392130710236685 0.0006486989966076961
8.397099033010944 0.0006460016557339189
8.402067355785203 0.0006433151223300483
8.407035678559462 0.0006406393554827328
8.41200400133372 0.0006379743144191353
8.416972324107979 0.0006353199585063974
8.421940646882236 0.0006326762472513777
8.426908969656496 0.0006300431403001545
8.431877292430755 0.0006274205974377265
8.436845615205014 0.0006248085785875542
8.441813937979273 0.0006222070438112084
8.446782260753531 0.000619615953308032
8.45175058352779 0.000617035267414581
8.456718906302049 0.0006144649466044591
8.461687229076308 0.0006119049514878055
8.466655551850566 0.0006093552428108997
8.471623874624825 0.0006068157814558276
8.476592197399086 0.0006042865284400852
8.481560520173343 0.0006017674449161653
8.486528842947601 0.0005992584921712492
8.49149716572186 0.0005967596316266878
8.496465488496119 0.0005942708248377688
8.501433811270378 0.0005917920334932451
8.506402134044636 0.0005893232194149558
8.511370456818895 0.0005868643445575117
8.516338779593156 0.0005844153710078282
8.52130710236741 0.0005819762609847896
8.526275425141671 0.0005795469768388924
8.53124374791593 0.0005771274810518234
8.536212070690189 0.0005747177362361068
8.541180393464446 0.0005723177051346859
8.546148716238706 0.0005699273506206209
8.551117039012965 0.0005675466356966321
8.556085361787222 0.0005651755234947878
8.561053684561482 0.0005628139772761136
8.566022007335741 0.000560461960430149
8.57099033011 0.0005581194364746897
8.575958652884257 0.0005557863690553469
8.580926975658517 0.0005534627219451346
8.585895298432776 0.0005511484590441848
8.590863621207033 0.0005488435443793396
8.595831943981294 0.0005465479421037364
8.600800266755552 0.0005442616164965069
8.605768589529811 0.000541984531962398
8.61073691230407 0.000539716653031283
8.615705235078329 0.0005374579443580104
8.620673557852587 0.0005352083707218492
8.625641880626846 0.0005329678970261734
8.630610203401105 0.0005307364882981376
8.635578526175363 0.000528514109688277
8.640546848949622 0.0005263007264701052
8.645515171723881 0.0005240963040398522
8.65048349449814 0.0005219008079159959
8.655451817272398 0.0005197142037389315
8.660420140046657 0.0005175364572706272
8.665388462820918 0.0005153675343942541
8.670356785595175 0.0005132074011137899
8.675325108369433 0.0005110560235537277
8.680293431143692 0.0005089133679586222
8.685261753917953 0.000506779400692816
8.69023007669221 0.0005046540882400264
8.695198399466467 0.0005025373972030099
8.700166722240727 0.0005004292943031816
8.705135045014986 0.0004983297463802966
8.710103367789245 0.0004962387203920533
8.715071690563503 0.0004941561834137348
8.720040013337762 0.0004920821026379099
8.725008336112019 0.0004900164453740106
8.729976658886278 0.0004879591790479922
8.734944981660538 0.00048591027120203716
8.739913304434797 0.00048386968949412314
8.744881627209054 0.0004818374016976979
8.749849949983314 0.00047981337570136086
8.754818272757573 0.00047779757950845855
8.759786595531832 0.0004757899812367843
8.764754918306089 0.0004737905491181773
8.76972324108035 0.0004717992514982169
8.774691563854608 0.0004698160568358573
8.779659886628867 0.0004678409337030775
8.784628209403126 0.00046587385078452796
8.789596532177384 0.0004639147768771967
8.794564854951643 0.000461963680890055
8.7995331777259 0.0004600205318437374
8.80450150050016 0.0004580852988701276
8.80946982327442 0.00045615795121214047
8.814438146048678 0.000454238458223218
8.819406468822937 0.00045232678936711276
8.824374791597196 0.00045042291421750223
8.829343114371454 0.00044852680245762995
8.834311437145713 0.0004466384238800151
8.839279759919972 0.0004447577483860509
8.84424808269423 0.0004428847459857233
8.84921640546849 0.00044101938679721954
8.854184728242748 0.0004391616410466253
8.859153051017007 0.0004373114790676128
8.864121373791265 0.00043546887130099587
8.869089696565522 0.00043363378829456217
8.874058019339785 0.00043180620070257237
8.879026342114042 0.00042998607928552925
8.8839946648883 0.0004281733949098265
8.888962987662559 0.0004263681185473627
8.89393131043682 0.00042457022127530584
8.898899633211075 0.00042277967427567915
8.903867955985334 0.00042099644883504187
8.908836278759594 0.000419220516344204
8.913804601533853 0.0004174518482978467
8.91877292430811 0.00041569041629426243
8.92374124708237 0.00041393619203492155
8.928709569856629 0.00041218914732422767
8.933677892630886 0.0004104492540691943
8.938646215405146 0.0004087164842790545
8.943614538179405 0.0004069908100650085
8.948582860953664 0.00040527220363984514
8.953551183727921 0.0004035606373176425
8.958519506502181 0.0004018560835134504
8.96348782927644 0.00040015851474296663
8.968456152050699 0.0003984679036221857
8.973424474824958 0.0003967842228671301
8.978392797599216 0.0003951074452934841
8.983361120373475 0.0003934375438162977
8.988329443147734 0.00039177449144967935
8.993297765921993 0.00039011826130643315
8.998266088696251 0.00038846882659779547
9.00323441147051 0.0003868261606330978
9.008202734244769 0.00038519023681943677
9.013171057019028 0.00038356102866135214
9.018139379793286 0.0003819385097605794
9.023107702567543 0.0003803226538156715
9.028076025341806 0.0003787134346216705
9.033044348116062 0.0003771108260698622
9.03801267089032 0.00037551480214744
9.04298099366458 0.0003739253369371732
9.047949316438839 0.00037234240461710263
9.052917639213096 0.0003707659794602394
9.057885961987356 0.000369196035834279
9.062854284761617 0.00036763254820125355
9.067822607535872 0.00036607549111727043
9.07279093031013 0.0003645248392321197
9.077759253084391 0.0003629805672891135
9.08272757585865 0.00036144265012461946
9.087695898632909 0.00035991106266788957
9.092664221407167 0.00035838577994066914
9.097632544181426 0.00035686677705694007
9.102600866955683 0.00035535402922261456
9.107569189729944 0.0003538475117352162
9.112537512504202 0.0003523471999835815
9.117505835278461 0.0003508530694475815
9.12247415805272 0.00034936509569782534
9.127442480826977 0.00034788325439530485
9.132410803601235 0.0003464075212912052
9.137379126375496 0.0003449378722264647
9.142347449149753 0.0003434742831316243
9.147315771924013 0.00034201673002642576
9.152284094698272 0.0003405651890195869
9.157252417472531 0.00033911963630846705
9.162220740246788 0.00033768004817876933
9.167189063021048 0.0003362464010043032
9.172157385795309 0.0003348186712466031
9.177125708569566 0.000333396835454752
9.182094031343825 0.00033198087026498627
9.187062354118083 0.0003305707524004587
9.192030676892342 0.0003291664586709613
9.1969989996666 0.00032776796597257663
9.201967322440861 0.00032637525128749147
9.206935645215118 0.0003249882916835855
9.211903967989375 0.00032360706431428025
9.216872290763636 0.0003222315464181169
9.221840613537895 0.0003208617153185986
9.226808936312151 0.0003194975484238116
9.231777259086412 0.00031813902322619733
9.23674558186067 0.0003167861173022593
9.241713904634928 0.00031543880831226524
9.246682227409186 0.00031409707399998805
9.251650550183449 0.00031276089219240435
9.256618872957704 0.0003114302407994383
9.261587195731964 0.0003101050978136642
9.266555518506223 0.00030878544131004976
9.271523841280482 0.00030747124944564667
9.276492164054739 0.00030616250045936916
9.281460486829 0.00030485917267165203
9.286428809603258 0.0003035612444842283
9.291397132377519 0.00030226869437982384
9.296365455151776 0.00030098150092189893
9.301333777926034 0.0002996996427543858
9.306302100700291 0.0002984230986013779
9.311270423474554 0.00029715184726690984
9.316238746248809 0.00029588586763466536
9.32120706902307 0.0002946251386676841
9.326175391797328 0.0002933696394081219
9.331143714571587 0.00029211934897699013
9.336112037345844 0.0002908742465738547
9.341080360120104 0.00028963431147658225
9.346048682894365 0.0002883995230411149
9.35101700566862 0.0002871698607011248
9.35598532844288 0.0002859453039678266
9.36095365121714 0.00028472583242967244
9.365921973991396 0.0002835114257521051
9.370890296765657 0.00028230206367727196
9.375858619539917 0.0002810977260238007
9.380826942314174 0.000279898392686486
9.385795265088433 0.00027870404363610813
9.390763587862692 0.00027751465891909726
9.39573191063695 0.00027633021865730475
9.400700233411207 0.0002751507030477464
9.40566855618547 0.00027397609236236206
9.410636878959727 0.0002728063669477114
9.415605201733984 0.000271641507224764
9.420573524508244 0.00027048149368861835
9.425541847282503 0.0002693263069082826
9.43051017005676 0.0002681759275263428
9.43547849283102 0.00026703033625882197
9.44044681560528 0.00026588951389481977
9.445415138379536 0.0002647534412963236
9.450383461153795 0.0002636220993979541
9.455351783928055 0.0002624954692066836
9.460320106702314 0.0002613735318016222
9.465288429476573 0.00026025626833374167
9.470256752250831 0.0002591436600256442
9.47522507502509 0.00025803568817130753
9.480193397799349 0.00025693233413583497
9.485161720573608 0.0002558335793552141
9.490130043347866 0.00025473940533608656
9.495098366122125 0.00025364979365546605
9.500066688896384 0.00025256472596053565
9.50503501167064 0.00025148418396836794
9.5100033344449 0.0002504081494657099
9.51497165721916 0.00024933660430872623
9.519939979993417 0.000248269530422772
9.524908302767678 0.00024720690980212386
9.529876625541936 0.00024614872450978205
9.534844948316195 0.0002450949566771923
9.539813271090452 0.0002440455885040296
9.544781593864712 0.00024300060225795138
9.549749916638973 0.00024195998027436117
9.55471823941323 0.0002409237049561859
9.559686562187489 0.00023989175877361352
9.564654884961747 0.00023886412426388218
9.569623207736006 0.00023784078403102995
9.574591530510265 0.0002368217207456701
9.579559853284525 0.00023580691714476709
9.584528176058782 0.00023479635603137927
9.58949649883304 0.00023379002027443718
9.594464821607302 0.00023278789280852978
9.599433144381559 0.000231789956633657
9.604401467155816 0.00023079619481500066
9.609369789930076 0.00022980659048269073
9.614338112704337 0.0002288211268316032
9.619306435478592 0.00022783978712109684
9.62427475825285 0.0002268625546748242
9.629243081027113 0.0002258894128804538
9.63421140380137 0.00022492034518950443
9.639179726575628 0.00022395533511707934
9.644148049349887 0.00022299436624165144
9.649116372124146 0.0002220374222048465
9.654084694898403 0.00022108448671121977
9.659053017672663 0.0002201355435280135
9.664021340446922 0.00021919057648497344
9.668989663221183 0.00021824956947408917
9.67395798599544 0.00021731250644939622
9.678926308769698 0.00021637937142675667
9.683894631543955 0.00021545014848361983
9.688862954318218 0.0002145248217588383
9.693831277092473 0.00021360337545241073
9.698799599866733 0.00021268579382529437
9.703767922640992 0.00021177206119918422
9.70873624541525 0.00021086216195627638
9.713704568189508 0.00020995608053907868
9.718672890963768 0.00020905380145018305
9.723641213738029 0.00020815530925206587
9.728609536512284 0.00020726058856684174
9.733577859286545 0.00020636962407609332
9.738546182060803 0.00020548240052061938
9.743514504835062 0.00020459890270026145
9.74848282760932 0.0002037191154736689
9.753451150383581 0.00020284302375809472
